Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Aixam Crossline,39900,PLN,Firma,Aixam,Crossline,,2019,25 842 km,498 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-czterololowiec-lekki-l6e-bp-kamera-zarejestrowany-transport-ID6GuUG6.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-gto-emotion-od-14-lat-kat-l6e-czterokolowiec-lekki-ID6GxUHo.html
Aixam Coupe,52200,PLN,Firma,Aixam,Coupe,,2022,13 900 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-coupe-emotion-premium-od-14-lat-kat-l6e-czterokolowiec-lekki-ID6GxUFp.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-emotion-od-14-lat-kat-l6e-czterokolowiec-lekki-ID6GmKAC.html
Aixam City,32700,PLN,Firma,Aixam,City,,2023,1 800 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-2023-rok-aixam-ligier-microcar-francja-lekko-uszkodzony-l6e-ID6GxUvj.html
Aixam City,23500,PLN,Firma,Aixam,City,,2022,15 000 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Granatowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-ligier-alu-led-l6e-14-lat-ID6GnSvH.html
Aixam City,28500,PLN,Firma,Aixam,City,,2014,38 309 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czerwony,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-chatenet-zarejestrowany-ID6Gv97J.html
Aixam City,38900,PLN,Prywatne,Aixam,City,,2019,1 710 km,498 cm3,Diesel,6 KM,Auta małe,Automatyczna,3,2,Czerwony,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-city-microcar-due-m-go-salon-polska-i-wlasciciel-kamera-ledy-aibag-l6e-ID6Gujyq.html
Aixam Crossline,59500,PLN,Firma,Aixam,Crossline,,2017,20 290 km,599 cm3,Diesel,15 KM,Auta małe,Automatyczna,2,4,Granatowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-gwarancja-kategoria-l7e-dostarczymy-auto-pod-dom-raty-ID6FDgx1.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-microcar-ligier-aixam-gs-moon-buggy-czterokolowiec-l7e-kat-b1-ID6GvjeF.html
Aixam City,33900,PLN,Firma,Aixam,City,,2021,6 125 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-minauto-am-b1-od-14-lat-duzy-wybor-transport-pod-dom-microcar-ID6GxOFe.html
Aixam Coupe,93000,PLN,Firma,Aixam,Coupe,,2024,1 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Inny kolor,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-coupe-l6e-od-14-16-roku-zycia-klimatyzacja-wroclaw-ID6F61FN.html
Aixam Inny,5000,PLN,Firma,Aixam,Inny,,1997,26 913 km,400 cm3,Diesel,6 KM,Auta małe,Manualna,2,2,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-ID6GusCN.html
Aixam Inny,48900,PLN,Firma,Aixam,Inny,,2024,1 km,479 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-aixam-minauto-access-auto-dla-14-to-latkow-ID6GkTq9.html
Aixam City,8999,PLN,Prywatne,Aixam,City,,2006,60 000 km,400 cm3,Diesel,4 KM,Auta małe,Automatyczna,3,,Niebieski,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-aixam-ligier-microcar-ID6Gvi1q.html
